Parameter Count: 930114
Training with 118287 image pairs
[ 23800,  0.0003376]     0.7900,     0.9803,     0.8201,    11h05m57s
[ 23900,  0.0003373]     0.8041,     0.9867,     0.7465,    11h07m34s
[ 24000,  0.0003369]     0.7878,     0.9847,     0.7738,    11h07m46s
[ 24100,  0.0003366]     0.7944,     0.9859,     0.7758,    11h08m23s
[ 24200,  0.0003362]     0.7933,     0.9819,     0.8033,    11h06m18s
[ 24300,  0.0003359]     0.7986,     0.9809,     0.8254,    12h47m15s
[ 24400,  0.0003355]     0.7973,     0.9803,     0.7849,    12h41m38s
[ 24500,  0.0003352]     0.7956,     0.9833,     0.7990,    12h14m20s
[ 24600,  0.0003348]     0.7978,     0.9861,     0.7553,    12h58m51s
[ 24700,  0.0003345]     0.7961,     0.9906,     0.7268,    11h27m27s
[ 24800,  0.0003341]     0.7923,     0.9850,     0.7798,    10h59m40s
[ 24900,  0.0003338]     0.7797,     0.9822,     0.7874,    11h04m42s
[ 25000,  0.0003334]     0.7895,     0.9852,     0.7886,    11h01m40s
[ 25100,  0.0003331]     0.8078,     0.9891,     0.7011,    10h58m08s
[ 25200,  0.0003327]     0.8016,     0.9862,     0.7194,    10h57m08s
[ 25300,  0.0003324]     0.8045,     0.9834,     0.7723,    10h55m00s
[ 25400,  0.0003320]     0.8050,     0.9883,     0.7113,    10h57m50s
[ 25500,  0.0003317]     0.8058,     0.9884,     0.7750,    10h55m47s
[ 25600,  0.0003313]     0.8011,     0.9850,     0.7657,    10h50m39s
[ 25700,  0.0003310]     0.8034,     0.9858,     0.7262,    10h56m46s
[ 25800,  0.0003306]     0.8039,     0.9888,     0.7323,    10h54m06s
[ 25900,  0.0003303]     0.8047,     0.9850,     0.7613,    10h51m42s
[ 26000,  0.0003299]     0.7930,     0.9836,     0.8116,    10h53m28s
[ 26100,  0.0003296]     0.8039,     0.9850,     0.7287,    10h54m21s
[ 26200,  0.0003292]     0.7941,     0.9870,     0.7449,    10h49m49s
[ 26300,  0.0003288]     0.7911,     0.9822,     0.8618,    10h50m56s
[ 26400,  0.0003285]     0.8080,     0.9856,     0.7406,    10h52m37s
[ 26500,  0.0003281]     0.8033,     0.9864,     0.7814,    10h48m11s
[ 26600,  0.0003278]     0.7916,     0.9836,     0.7705,    10h49m38s
[ 26700,  0.0003274]     0.8030,     0.9861,     0.7612,    10h44m38s
[ 26800,  0.0003271]     0.8069,     0.9897,     0.7129,    10h50m14s
[ 26900,  0.0003267]     0.8067,     0.9875,     0.7101,    10h47m39s
[ 27000,  0.0003264]     0.8100,     0.9859,     0.7322,    10h49m15s
[ 27100,  0.0003260]     0.8123,     0.9856,     0.7286,    10h44m14s
[ 27200,  0.0003257]     0.8061,     0.9856,     0.7263,    10h44m40s
[ 27300,  0.0003253]     0.8034,     0.9864,     0.7923,    10h48m11s
[ 27400,  0.0003250]     0.8086,     0.9867,     0.7600,    10h43m44s
[ 27500,  0.0003246]     0.8041,     0.9884,     0.7182,    10h40m31s
[ 27600,  0.0003243]     0.7863,     0.9856,     0.7586,    10h44m13s
[ 27700,  0.0003239]     0.7923,     0.9850,     0.7639,    10h39m33s
[ 27800,  0.0003236]     0.8037,     0.9862,     0.7813,    10h39m42s
[ 27900,  0.0003232]     0.8077,     0.9875,     0.7465,    10h42m05s
[ 28000,  0.0003229]     0.8034,     0.9862,     0.7763,    10h39m27s
[ 28100,  0.0003225]     0.8008,     0.9858,     0.7664,    10h41m55s
[ 28200,  0.0003222]     0.8045,     0.9875,     0.7435,    10h38m11s
[ 28300,  0.0003218]     0.8136,     0.9894,     0.6935,    10h39m03s
[ 28400,  0.0003215]     0.8177,     0.9870,     0.7201,    10h37m08s
[ 28500,  0.0003211]     0.8094,     0.9888,     0.7373,    10h36m41s
[ 28600,  0.0003208]     0.8155,     0.9845,     0.7594,    10h43m21s
[ 28700,  0.0003204]     0.8156,     0.9895,     0.7058,    10h34m01s
[ 28800,  0.0003201]     0.8070,     0.9869,     0.7706,    10h33m03s
[ 28900,  0.0003197]     0.8144,     0.9856,     0.7633,    10h31m25s
[ 29000,  0.0003194]     0.8059,     0.9873,     0.7501,    10h34m40s
[ 29100,  0.0003190]     0.8139,     0.9856,     0.7173,    10h31m06s
[ 29200,  0.0003187]     0.8213,     0.9897,     0.6858,    10h32m52s
[ 29300,  0.0003183]     0.8067,     0.9858,     0.7420,    10h32m13s
[ 29400,  0.0003180]     0.8016,     0.9859,     0.7552,    10h33m22s
[ 29500,  0.0003176]     0.8139,     0.9844,     0.7786,    10h27m40s
[ 29600,  0.0003173]     0.8084,     0.9870,     0.7206,    10h27m34s
[ 29700,  0.0003169]     0.8159,     0.9867,     0.7739,    10h29m56s
[ 29800,  0.0003166]     0.8219,     0.9892,     0.7000,    10h20m24s
[ 29900,  0.0003162]     0.8048,     0.9895,     0.7252,    10h32m27s
[ 30000,  0.0003159]     0.8147,     0.9902,     0.6846,    10h25m06s
Validation MACE: 0.694944
[ 30100,  0.0003155]     0.8250,     0.9914,     0.6958,    10h21m56s
[ 30200,  0.0003152]     0.8122,     0.9883,     0.7328,    10h24m51s
[ 30300,  0.0003148]     0.8136,     0.9856,     0.7179,    10h23m06s
[ 30400,  0.0003145]     0.8184,     0.9881,     0.7233,    10h18m19s
[ 30500,  0.0003141]     0.8294,     0.9881,     0.7054,    10h21m59s
[ 30600,  0.0003138]     0.8202,     0.9878,     0.7377,    10h21m58s
[ 30700,  0.0003134]     0.8242,     0.9875,     0.7058,    10h22m57s
[ 30800,  0.0003131]     0.8167,     0.9853,     0.7419,    10h20m06s
[ 30900,  0.0003127]     0.8220,     0.9878,     0.7230,    10h18m48s
[ 31000,  0.0003124]     0.8169,     0.9877,     0.7358,    10h19m06s
[ 31100,  0.0003120]     0.8222,     0.9875,     0.7150,    10h22m23s
[ 31200,  0.0003117]     0.8180,     0.9862,     0.7253,    10h12m10s
[ 31300,  0.0003113]     0.8194,     0.9888,     0.7027,    10h14m04s
[ 31400,  0.0003110]     0.8177,     0.9908,     0.7211,    10h13m35s
[ 31500,  0.0003106]     0.8216,     0.9892,     0.6845,    10h19m07s
[ 31600,  0.0003103]     0.8177,     0.9884,     0.7034,    10h12m41s
[ 31700,  0.0003099]     0.8239,     0.9903,     0.6743,    10h15m52s
[ 31800,  0.0003096]     0.8216,     0.9905,     0.6810,    10h14m37s
[ 31900,  0.0003092]     0.8186,     0.9880,     0.7631,    10h14m28s
[ 32000,  0.0003089]     0.8237,     0.9920,     0.6689,    10h14m19s
[ 32100,  0.0003085]     0.8150,     0.9862,     0.7363,    10h14m33s
[ 32200,  0.0003082]     0.8359,     0.9914,     0.6811,    10h07m17s
[ 32300,  0.0003078]     0.8236,     0.9895,     0.6897,    10h12m16s
[ 32400,  0.0003075]     0.8287,     0.9892,     0.6878,    10h08m56s
[ 32500,  0.0003071]     0.8213,     0.9917,     0.6842,    10h07m06s
[ 32600,  0.0003068]     0.8277,     0.9898,     0.6866,    10h06m04s
[ 32700,  0.0003064]     0.8220,     0.9886,     0.7076,    10h04m54s
[ 32800,  0.0003061]     0.8242,     0.9892,     0.7206,    10h05m53s
[ 32900,  0.0003057]     0.8311,     0.9900,     0.6854,    10h08m22s
[ 33000,  0.0003054]     0.8277,     0.9898,     0.6737,    10h05m32s
[ 33100,  0.0003050]     0.8184,     0.9912,     0.6805,    10h05m01s
[ 33200,  0.0003047]     0.8236,     0.9884,     0.7032,    10h04m46s
[ 33300,  0.0003043]     0.8223,     0.9883,     0.6738,    10h02m37s
[ 33400,  0.0003040]     0.8292,     0.9902,     0.6937,    10h02m06s
[ 33500,  0.0003036]     0.8434,     0.9927,     0.6578,    10h00m41s
[ 33600,  0.0003033]     0.8198,     0.9889,     0.7310,    10h01m04s
[ 33700,  0.0003029]     0.8183,     0.9875,     0.7150,    09h56m04s
[ 33800,  0.0003026]     0.8347,     0.9905,     0.6764,    09h56m20s
[ 33900,  0.0003022]     0.8263,     0.9894,     0.7018,    10h00m01s
[ 34000,  0.0003019]     0.8291,     0.9897,     0.6856,    09h57m29s
[ 34100,  0.0003015]     0.8289,     0.9920,     0.6720,    09h54m51s
[ 34200,  0.0003012]     0.8259,     0.9880,     0.7157,    09h57m39s
[ 34300,  0.0003008]     0.8300,     0.9877,     0.6955,    09h54m03s
[ 34400,  0.0003005]     0.8277,     0.9914,     0.6716,    09h52m30s
[ 34500,  0.0003001]     0.8128,     0.9836,     0.7526,    09h52m24s
[ 34600,  0.0002998]     0.8352,     0.9914,     0.6549,    09h52m24s
[ 34700,  0.0002994]     0.8298,     0.9892,     0.7141,    09h53m24s
[ 34800,  0.0002990]     0.8275,     0.9906,     0.6809,    09h50m16s
[ 34900,  0.0002987]     0.8311,     0.9875,     0.6716,    09h52m28s
[ 35000,  0.0002983]     0.8202,     0.9905,     0.7306,    09h54m10s
[ 35100,  0.0002980]     0.8275,     0.9911,     0.6933,    09h50m27s
[ 35200,  0.0002976]     0.8311,     0.9916,     0.6809,    09h49m20s
[ 35300,  0.0002973]     0.8267,     0.9895,     0.6978,    09h50m28s
[ 35400,  0.0002969]     0.8163,     0.9897,     0.6747,    09h47m27s
[ 35500,  0.0002966]     0.8353,     0.9912,     0.7048,    09h47m46s
[ 35600,  0.0002962]     0.8302,     0.9912,     0.6750,    09h44m14s
[ 35700,  0.0002959]     0.8341,     0.9939,     0.6446,    09h47m48s
[ 35800,  0.0002955]     0.8334,     0.9914,     0.6661,    09h43m48s
